28919, Note_on_c,71,0
29040, Note_on_c,73,80
29279, Note_on_c,73,0
29280, Note_on_c,74,80
29399, Note_on_c,74,0
29520, Note_on_c,78,80
29759, Note_on_c,78,0
29760, Note_on_c,81,80
29999, Note_on_c,81,0
31680, Note_on_c,57,88
32135, Note_on_c,57,0
32160, Note_on_c,58,88
32615, Note_on_c,58,0
32640, Note_on_c,59,88
33323, Note_on_c,59,0
33360, Note_on_c,58,88
33587, Note_on_c,58,0
33600, Note_on_c,59,88
34967, Note_on_c,59,0
35040, Note_on_c,57,88
35267, Note_on_c,57,0
35280, Note_on_c,58,88
35507, Note_on_c,58,0
35520, Note_on_c,59,88
35747, Note_on_c,59,0
35760, Note_on_c,66,88
36215, Note_on_c,66,0
36240, Note_on_c,61,88
36467, Note_on_c,61,0
36480, Note_on_c,59,88
37163, Note_on_c,59,0
37200, Note_on_c,58,88
37427, Note_on_c,58,0
37440, Note_on_c,59,88
39263, Note_on_c,59,0
39360, Note_on_c,59,88
39815, Note_on_c,59,0
39840, Note_on_c,60,88
40295, Note_on_c,60,0
40320, Note_on_c,61,88
41003, Note_on_c,61,0
41040, Note_on_c,60,88
41267, Note_on_c,60,0
41280, Note_on_c,61,88
42647, Note_on_c,61,0
42720, Note_on_c,61,88
42947, Note_on_c,61,0
42960, Note_on_c,60,88
43187, Note_on_c,60,0
43200, Note_on_c,61,88
43427, Note_on_c,61,0
43440, Note_on_c,68,88
43895, Note_on_c,68,0
43920, Note_on_c,63,88
44147, Note_on_c,63,0
44160, Note_on_c,61,88
44843, Note_on_c,61,0
44880, Note_on_c,63,88
45107, Note_on_c,63,0
45120, Note_on_c,59,88
45803, Note_on_c,59,0
45840, Note_on_c,61,88
46067, Note_on_c,61,0
46080, Note_on_c,62,88
46307, Note_on_c,62,0
46320, Note_on_c,66,88
46320, Note_on_c,69,88
46775, Note_on_c,66,0
46775, Note_on_c,69,0
46800, Note_on_c,62,88
47027, Note_on_c,62,0
47040, Note_on_c,64,88
47040, Note_on_c,68,88
47159, Note_on_c,64,0
47159, Note_on_c,68,0
47280, Note_on_c,64,88
47280, Note_on_c,68,88
47399, Note_on_c,64,0
47399, Note_on_c,68,0
47520, Note_on_c,64,88
47520, Note_on_c,68,88
47639, Note_on_c,64,0
47639, Note_on_c,68,0
